ID,Answer,Question,label,is_train,product_name,product_url,rank,product_id,Question_clean,Answer_clean
prod_0248_rev_01,"Antara beli di official dgn disini ga jauh beda.. 
Klo disini dri segi kemasan sesuai kak
Tp dari segi tekstur dalem nya agak cair dri pd aku beli di official. Tp di gunain tetep bagus 
Lalu soal aroma nya sama juga yg ku beli di official nya.. 
Mungkin faktor penepatan produk nya kali ya 👍
Tp guys ttp mantul beli di sini, bakal langganan truss",Apakah aroma produknya sama dengan versi original?,1,1,❤ BELIA ❤ FACETOLOGY Triple Care Acne Calm Cleanser 100ml | Cleanser Oil Control Calming,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-FACETOLOGY-Triple-Care-Acne-Calm-Cleanser-100ml-Cleanser-Oil-Control-Calming-i.48382819.26930788648?extraParams=%7B%22display_model_id%22%3A247986055944%2C%22model_selection_logic%22%3A3%7D,1,prod_0248,apakah aroma produknya sama dengan versi original,antara beli di official dengan disini tidak jauh beda kalau disini dri segi kemasan sesuai kakak tapi dari segi tekstur dalem nya agak cair dri pd aku beli di official tapi di gunain tetep bagus lalu soal aroma nya sama juga yang ku beli di official nya mungkin faktor penepatan produk nya kali ya tapi guys ttp mantul beli di sini bakal langganan truss
prod_0248_rev_02,Suka banget sama sabun muka dari facetology! Baru kali ini nyobain sabun mukanha nya. Baru ini nyobain sabun nya. Sabunnya bagus banget dan teksturnya lembut ngga bikin ketarik di muka. Paketnya juga datang dengan aman rapi dan pengirimannya cepat dari Belia Cosmetic. Bakal repurchase lagi nanti!,Apakah aroma produknya sama dengan versi original?,0,1,❤ BELIA ❤ FACETOLOGY Triple Care Acne Calm Cleanser 100ml | Cleanser Oil Control Calming,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-FACETOLOGY-Triple-Care-Acne-Calm-Cleanser-100ml-Cleanser-Oil-Control-Calming-i.48382819.26930788648?extraParams=%7B%22display_model_id%22%3A247986055944%2C%22model_selection_logic%22%3A3%7D,3,prod_0248,apakah aroma produknya sama dengan versi original,suka banget sama sabun muka dari facetology baru kali ini nyobain sabun mukanha nya baru ini nyobain sabun nya sabunnya bagus banget dan teksturnya lembut ngga bikin ketarik di muka paketnya juga datang dengan aman rapi dan pengirimannya cepat dari belia cosmetic bakal repurchase lagi nanti
prod_0248_rev_03,"Pesananku salah, aku pesennya facial wash, dikirimin micellat water😭 baru ngeh waktu mau kasih nilai, gak dividio unboxing pula
Bisanya belia gak pernah salah kirim produk, mungkin orderan terlalu banyak kali jadi kurang teliti",Apakah aroma produknya sama dengan versi original?,0,1,❤ BELIA ❤ FACETOLOGY Triple Care Acne Calm Cleanser 100ml | Cleanser Oil Control Calming,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-FACETOLOGY-Triple-Care-Acne-Calm-Cleanser-100ml-Cleanser-Oil-Control-Calming-i.48382819.26930788648?extraParams=%7B%22display_model_id%22%3A247986055944%2C%22model_selection_logic%22%3A3%7D,10,prod_0248,apakah aroma produknya sama dengan versi original,pesananku salah aku pesennya facial wash dikirimin micellat water baru ngeh waktu mau kasih nilai tidak dividio unboxing pula bisanya belia tidak pernah salah kirim produk mungkin orderan terlalu banyak kali jadi kurang teliti
prod_0248_rev_04,"Alhamdulillah facewash samapai ditangan aku dengan kondisi yg baikk, setelah penggunan 1 tube facetology acne yg ada zinc PTO ini kulitku feel better dari sebelumnyaa.",Apakah aroma produknya sama dengan versi original?,0,1,❤ BELIA ❤ FACETOLOGY Triple Care Acne Calm Cleanser 100ml | Cleanser Oil Control Calming,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-FACETOLOGY-Triple-Care-Acne-Calm-Cleanser-100ml-Cleanser-Oil-Control-Calming-i.48382819.26930788648?extraParams=%7B%22display_model_id%22%3A247986055944%2C%22model_selection_logic%22%3A3%7D,7,prod_0248,apakah aroma produknya sama dengan versi original,alhamdulillah facewash samapai ditangan aku dengan kondisi yang baikk setelah penggunan 1 tube facetology acne yang ada zinc pto ini kulitku feel better dari sebelumnyaa
prod_0248_rev_05,"Kualitas produk sangat baik
Produk original
Harga produk sangat baik
Kecepatan pengiriman sangat baik
Respon penjual sangat baik",Apakah aroma produknya sama dengan versi original?,0,1,❤ BELIA ❤ FACETOLOGY Triple Care Acne Calm Cleanser 100ml | Cleanser Oil Control Calming,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-FACETOLOGY-Triple-Care-Acne-Calm-Cleanser-100ml-Cleanser-Oil-Control-Calming-i.48382819.26930788648?extraParams=%7B%22display_model_id%22%3A247986055944%2C%22model_selection_logic%22%3A3%7D,2,prod_0248,apakah aroma produknya sama dengan versi original,kualitas produk sangat baik produk original harga produk sangat baik kecepatan pengiriman sangat baik respon penjual sangat baik
prod_0248_rev_06,"facial wash ini pokoknya superduper baguuss! aku suka sama teksturnya + hasil make fw ini, beberapa harinya komedoku berkurangg",Apakah aroma produknya sama dengan versi original?,0,1,❤ BELIA ❤ FACETOLOGY Triple Care Acne Calm Cleanser 100ml | Cleanser Oil Control Calming,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-FACETOLOGY-Triple-Care-Acne-Calm-Cleanser-100ml-Cleanser-Oil-Control-Calming-i.48382819.26930788648?extraParams=%7B%22display_model_id%22%3A247986055944%2C%22model_selection_logic%22%3A3%7D,4,prod_0248,apakah aroma produknya sama dengan versi original,facial wash ini pokoknya superduper baguuss aku suka sama teksturnya hasil make fw ini beberapa harinya komedoku berkurangg
prod_0248_rev_07,"Barang datang sesuai, buble wrap nya tebal, bagus pemakaian kedua kalinya karna sangat cocok tidak terlalu bikin ketarik",Apakah aroma produknya sama dengan versi original?,0,1,❤ BELIA ❤ FACETOLOGY Triple Care Acne Calm Cleanser 100ml | Cleanser Oil Control Calming,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-FACETOLOGY-Triple-Care-Acne-Calm-Cleanser-100ml-Cleanser-Oil-Control-Calming-i.48382819.26930788648?extraParams=%7B%22display_model_id%22%3A247986055944%2C%22model_selection_logic%22%3A3%7D,6,prod_0248,apakah aroma produknya sama dengan versi original,barang datang sesuai buble wrap nya tebal bagus pemakaian kedua kalinya karna sangat cocok tidak terlalu bikin ketarik
prod_0248_rev_08,"bagus banget bisa cobain facetology acne beneran bikin halus gak ketarik, jerawat langsung kering kempes, best bangett",Apakah aroma produknya sama dengan versi original?,0,1,❤ BELIA ❤ FACETOLOGY Triple Care Acne Calm Cleanser 100ml | Cleanser Oil Control Calming,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-FACETOLOGY-Triple-Care-Acne-Calm-Cleanser-100ml-Cleanser-Oil-Control-Calming-i.48382819.26930788648?extraParams=%7B%22display_model_id%22%3A247986055944%2C%22model_selection_logic%22%3A3%7D,5,prod_0248,apakah aroma produknya sama dengan versi original,bagus banget bisa cobain facetology acne beneran bikin halus tidak ketarik jerawat langsung kering kempes best bangett
prod_0248_rev_09,"Baru pakai 2 kali, bukan yang ke tarik banget yaa. Walau untuk acne tapi ada moisnya juga lho",Apakah aroma produknya sama dengan versi original?,0,1,❤ BELIA ❤ FACETOLOGY Triple Care Acne Calm Cleanser 100ml | Cleanser Oil Control Calming,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-FACETOLOGY-Triple-Care-Acne-Calm-Cleanser-100ml-Cleanser-Oil-Control-Calming-i.48382819.26930788648?extraParams=%7B%22display_model_id%22%3A247986055944%2C%22model_selection_logic%22%3A3%7D,8,prod_0248,apakah aroma produknya sama dengan versi original,baru pakai 2 kali bukan yang ke tarik banget yaa walau untuk acne tapi ada moisnya juga lho
prod_0248_rev_10,"udah beberapa kali nyobak produk ini, cocok buat kulit yang berjerawat dan berminyak",Apakah aroma produknya sama dengan versi original?,0,1,❤ BELIA ❤ FACETOLOGY Triple Care Acne Calm Cleanser 100ml | Cleanser Oil Control Calming,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-FACETOLOGY-Triple-Care-Acne-Calm-Cleanser-100ml-Cleanser-Oil-Control-Calming-i.48382819.26930788648?extraParams=%7B%22display_model_id%22%3A247986055944%2C%22model_selection_logic%22%3A3%7D,9,prod_0248,apakah aroma produknya sama dengan versi original,udah beberapa kali nyobak produk ini cocok buat kulit yang berjerawat dan berminyak
prod_0249_rev_01,"Saya sebagai pelanggan setia belia kosmetik,sudah bosan bikin review buat toko ini
Karena sebagus dan segercep itu pelayanannya
Mau beli sebiji ,dua biji....tetap sama pelayanan nya
Mantap pokoknya
Buble wrap nya tebal .setebal duit...
Produk tidak pernah direview ...karena lebih enak review tokonya,karena klau produk harus dicoba",Apakah bubble wrap-nya tebal?,1,1,[ BELIA ] WARDAH Nature Daily Witch Hazel Purifying MoistGel 40ml | Mineral+ Facial Foam Clay Mask,https://shopee.co.id/-BELIA-WARDAH-Nature-Daily-Witch-Hazel-Purifying-MoistGel-40ml-Mineral-Facial-Foam-Clay-Mask-i.48382819.7139829901?extraParams=%7B%22display_model_id%22%3A41244289319%2C%22model_selection_logic%22%3A3%7D,4,prod_0249,apakah bubble wrapnya tebal,saya sebagai pelanggan setia belia kosmetiksudah bosan bikin review buat toko ini karena sebagus dan segercep itu pelayanannya mau beli sebiji dua bijitetap sama pelayanan nya mantap pokoknya buble wrap nya tebal setebal duit produk tidak pernah direview karena lebih enak review tokonyakarena klau produk harus dicoba
prod_0249_rev_02,"Gatau udh ke brp order di belia, dan gapernah ngecewain sama sekali, selalu memberikan layanan yang sangat baik, pengiriman pun selalu cepat. Pengemasan selalu di kasih bublewarp. Pokonya best lah kalo disini tuh. Udh brp kali order disini. terima kasih beliaa, bakalan langganan disini terus.",Apakah bubble wrap-nya tebal?,0,1,[ BELIA ] WARDAH Nature Daily Witch Hazel Purifying MoistGel 40ml | Mineral+ Facial Foam Clay Mask,https://shopee.co.id/-BELIA-WARDAH-Nature-Daily-Witch-Hazel-Purifying-MoistGel-40ml-Mineral-Facial-Foam-Clay-Mask-i.48382819.7139829901?extraParams=%7B%22display_model_id%22%3A41244289319%2C%22model_selection_logic%22%3A3%7D,6,prod_0249,apakah bubble wrapnya tebal,gatau sudah ke brp order di belia dan gapernah ngecewain sama sekali selalu memberikan layanan yang sangat baik pengiriman pun selalu cepat pengemasan selalu di kasih bublewarp pokonya best lah kalau disini tuh sudah brp kali order disini terima kasih beliaa bakalan langganan disini terus
prod_0249_rev_03,"Udah berapa kali beli ditoko ini, bener² bagus barangnya, packingnya juga baik, dikasih buble wrap  tebal bgt, ga nyesel langganan di toko ini.. Bakalan langganan trs sii beli ditoko ini, pengiriman nya jg cepatt banget, jd ga ragu lagi buat beli lagi ditoko ini.. Terima kasih seller",Apakah bubble wrap-nya tebal?,1,1,[ BELIA ] WARDAH Nature Daily Witch Hazel Purifying MoistGel 40ml | Mineral+ Facial Foam Clay Mask,https://shopee.co.id/-BELIA-WARDAH-Nature-Daily-Witch-Hazel-Purifying-MoistGel-40ml-Mineral-Facial-Foam-Clay-Mask-i.48382819.7139829901?extraParams=%7B%22display_model_id%22%3A41244289319%2C%22model_selection_logic%22%3A3%7D,1,prod_0249,apakah bubble wrapnya tebal,udah berapa kali beli ditoko ini bener² bagus barangnya packingnya juga baik dikasih buble wrap tebal banget tidak nyesel langganan di toko ini bakalan langganan terus si beli ditoko ini pengiriman nya jg cepatt banget jadi tidak ragu lagi buat beli lagi ditoko ini terima kasih seller
prod_0249_rev_04,"Puas banget belanja disini, untuk kesekian kalinya, pengiriman nya cepet bangett, packing pun rapi. Buble wrapnya pun tebel bangett. 
Seneng bangettttt pokoknya apalagi harga nya lebih terjangkau, baru bisa kasih penilaian.
Semoga bisa berlangganan
Thankyouu sellerrr",Apakah bubble wrap-nya tebal?,1,1,[ BELIA ] WARDAH Nature Daily Witch Hazel Purifying MoistGel 40ml | Mineral+ Facial Foam Clay Mask,https://shopee.co.id/-BELIA-WARDAH-Nature-Daily-Witch-Hazel-Purifying-MoistGel-40ml-Mineral-Facial-Foam-Clay-Mask-i.48382819.7139829901?extraParams=%7B%22display_model_id%22%3A41244289319%2C%22model_selection_logic%22%3A3%7D,2,prod_0249,apakah bubble wrapnya tebal,puas banget belanja disini untuk kesekian kalinya pengiriman nya cepet bangett packing pun rapi buble wrapnya pun tebel bangett seneng bangettttt pokoknya apalagi harga nya lebih terjangkau baru bisa kasih penilaian semoga bisa berlangganan thankyouu sellerrr
prod_0249_rev_05,"Pengirimannya cepet bangettttt dan paketnya nyampe tanpa ada damageeeee,, sukak banget bakalan beli lagi di toko iniii. intinyaaaa sukaaaaa bangetttt.. dan aku suka ada stiker bacaan jangan dibanting, lucuuu bangetttttt. RECOMMENDED BANGET POKOKNYA LOFSSS",Apakah bubble wrap-nya tebal?,0,1,[ BELIA ] WARDAH Nature Daily Witch Hazel Purifying MoistGel 40ml | Mineral+ Facial Foam Clay Mask,https://shopee.co.id/-BELIA-WARDAH-Nature-Daily-Witch-Hazel-Purifying-MoistGel-40ml-Mineral-Facial-Foam-Clay-Mask-i.48382819.7139829901?extraParams=%7B%22display_model_id%22%3A41244289319%2C%22model_selection_logic%22%3A3%7D,8,prod_0249,apakah bubble wrapnya tebal,pengirimannya cepet bangettttt dan paketnya nyampe tanpa ada damageeeee sukak banget bakalan beli lagi di toko iniii intinyaaaa sukaaaaa bangetttt dan aku suka ada stiker bacaan jangan dibanting lucuuu bangetttttt recommended banget pokoknya lofsss
prod_0249_rev_06,"Waah thankyou sekali kakk;> Barangnya lengkap,akuu suka bangett karna ga ada yg ketinggalan satupun..wkwk
Semogaa aja cocok sama akuu_aamiin
Dann packagingny sangat amann berlapis2 yah bund:v jangan lupa di check out bubble wrapny okedokeyy",Apakah bubble wrap-nya tebal?,0,1,[ BELIA ] WARDAH Nature Daily Witch Hazel Purifying MoistGel 40ml | Mineral+ Facial Foam Clay Mask,https://shopee.co.id/-BELIA-WARDAH-Nature-Daily-Witch-Hazel-Purifying-MoistGel-40ml-Mineral-Facial-Foam-Clay-Mask-i.48382819.7139829901?extraParams=%7B%22display_model_id%22%3A41244289319%2C%22model_selection_logic%22%3A3%7D,5,prod_0249,apakah bubble wrapnya tebal,waah thankyou sekali kakk barangnya lengkapakuu suka bangett karna tidak ada yang ketinggalan satupunwkwk semogaa aja cocok sama akuuaamiin dann packagingny sangat amann berlapis2 yah bundv jangan lupa di check out bubble wrapny okedokeyy
prod_0249_rev_07,"barang sampai dengan selamat, semua lengkap☺️pesennya cm spatula satu alhamdulillah malah dikasi lebih kuas makasii banyak seller🥰bagian tutupnya jg masih aman dikasi solasi☺️pengiriman cpt bgt pesen senin kamis udah datang makasii kurir🥰",Apakah bubble wrap-nya tebal?,0,1,[ BELIA ] WARDAH Nature Daily Witch Hazel Purifying MoistGel 40ml | Mineral+ Facial Foam Clay Mask,https://shopee.co.id/-BELIA-WARDAH-Nature-Daily-Witch-Hazel-Purifying-MoistGel-40ml-Mineral-Facial-Foam-Clay-Mask-i.48382819.7139829901?extraParams=%7B%22display_model_id%22%3A41244289319%2C%22model_selection_logic%22%3A3%7D,9,prod_0249,apakah bubble wrapnya tebal,barang sampai dengan selamat semua lengkappesennya cm spatula satu alhamdulillah malah dikasi lebih kuas makasii banyak sellerbagian tutupnya jg masih aman dikasi solasipengiriman cpt banget pesen senin kamis udah datang makasii kurir
prod_0249_rev_08,"Alhamdulillah terima kasih aketnya sampai dengan baik dan selamat, pasti nya dengan bubble wrap yang super tebel💙. jujur, ini moisturizer nya bikin lembab di wajah, tekstur ringan, gak bikin cekat cekit, gampang menyerap. thanks seller💙",Apakah bubble wrap-nya tebal?,1,1,[ BELIA ] WARDAH Nature Daily Witch Hazel Purifying MoistGel 40ml | Mineral+ Facial Foam Clay Mask,https://shopee.co.id/-BELIA-WARDAH-Nature-Daily-Witch-Hazel-Purifying-MoistGel-40ml-Mineral-Facial-Foam-Clay-Mask-i.48382819.7139829901?extraParams=%7B%22display_model_id%22%3A41244289319%2C%22model_selection_logic%22%3A3%7D,3,prod_0249,apakah bubble wrapnya tebal,alhamdulillah terima kasih aketnya sampai dengan baik dan selamat pasti nya dengan bubble wrap yang super tebel jujur ini moisturizer nya bikin lembab di wajah tekstur ringan tidak bikin cekat cekit gampang menyerap thanks seller
prod_0249_rev_09,"Bagus,nggak terlalu thick di kulitku yang super oily,ringan cepat meresap,lembabnya dapet nggak aneh aneh,semoga cocok,harga murah,pengemasan standart,pengiriman cepat,makasiiih sehat selalu semuanya",Apakah bubble wrap-nya tebal?,0,1,[ BELIA ] WARDAH Nature Daily Witch Hazel Purifying MoistGel 40ml | Mineral+ Facial Foam Clay Mask,https://shopee.co.id/-BELIA-WARDAH-Nature-Daily-Witch-Hazel-Purifying-MoistGel-40ml-Mineral-Facial-Foam-Clay-Mask-i.48382819.7139829901?extraParams=%7B%22display_model_id%22%3A41244289319%2C%22model_selection_logic%22%3A3%7D,7,prod_0249,apakah bubble wrapnya tebal,bagusnggak terlalu thick di kulitku yang super oilyringan cepat meresaplembabnya dapet nggak aneh anehsemoga cocokharga murahpengemasan standartpengiriman cepatmakasiiih sehat selalu semuanya
prod_0249_rev_10,"Pengiriman cepat, order subuh paginya udah dikirim. Selama ini pake clay mask wardah cocok sih, habis dipake muka terasa bersih, tapi ngga terasa kencang. Harganya murah lagi, puas deh belanja disini",Apakah bubble wrap-nya tebal?,0,1,[ BELIA ] WARDAH Nature Daily Witch Hazel Purifying MoistGel 40ml | Mineral+ Facial Foam Clay Mask,https://shopee.co.id/-BELIA-WARDAH-Nature-Daily-Witch-Hazel-Purifying-MoistGel-40ml-Mineral-Facial-Foam-Clay-Mask-i.48382819.7139829901?extraParams=%7B%22display_model_id%22%3A41244289319%2C%22model_selection_logic%22%3A3%7D,10,prod_0249,apakah bubble wrapnya tebal,pengiriman cepat order subuh paginya udah dikirim selama ini pake clay mask wardah cocok sih habis dipake muka terasa bersih tapi ngga terasa kencang harganya murah lagi puas deh belanja disini
prod_0250_rev_01,"Sumpah yee, ni produk cocok banget buat yang males bersihin muka, soalnya nggak ribet cuy
Teken teken, sreekk,,,, make up diwajah diangkat semua
Cinta banget oyy, mana ringan banget lagi+nggak bikin wajah iritasi 🥰
Dan suka banget belanja di toko ini, nggak tau udah keberapa puluh kali beli di sini dan alhamdulillah nggak pernah kecewa 😘
Makasyii yaa kak 🥰🥰🥰",Apakah produk ini praktis untuk membersihkan wajah?,1,1,❤ BELIA ❤ GLAD2GLOW Cherry Blossom Betaine Micellar Water | 300 230 130ml Pembersih Wajah,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-GLAD2GLOW-Cherry-Blossom-Betaine-Micellar-Water-300-230-130ml-Pembersih-Wajah-i.48382819.26909755281?extraParams=%7B%22display_model_id%22%3A207770033821%2C%22model_selection_logic%22%3A2%7D,1,prod_0250,apakah produk ini praktis untuk membersihkan wajah,sumpah yee ni produk cocok banget buat yang males bersihin muka soalnya nggak ribet cuy teken teken sreekk make up diwajah diangkat semua cinta banget oyy mana ringan banget laginggak bikin wajah iritasi dan suka banget belanja di toko ini nggak tau udah keberapa puluh kali beli di sini dan alhamdulillah nggak pernah kecewa makasyii yaa kakak
prod_0250_rev_02,"Produknya bagus, efektif dalam membersihkan make up atau kotoran diwajah, cocok untuk kulit sensitif karna ga bikin perih di mata ataupun wajah, berfungsi dengan baik, dan ngga hanya itu Penjualnya juga dalam melayani bagus bangett!!! Dikasih bubble Rap banyak banget aku aja sampe tercenggang saking amannya dalam packingan, REKOMEN!!",Apakah produk ini praktis untuk membersihkan wajah?,1,1,❤ BELIA ❤ GLAD2GLOW Cherry Blossom Betaine Micellar Water | 300 230 130ml Pembersih Wajah,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-GLAD2GLOW-Cherry-Blossom-Betaine-Micellar-Water-300-230-130ml-Pembersih-Wajah-i.48382819.26909755281?extraParams=%7B%22display_model_id%22%3A207770033821%2C%22model_selection_logic%22%3A2%7D,5,prod_0250,apakah produk ini praktis untuk membersihkan wajah,produknya bagus efektif dalam membersihkan make up atau kotoran diwajah cocok untuk kulit sensitif karna tidak bikin perih di mata ataupun wajah berfungsi dengan baik dan ngga hanya itu penjualnya juga dalam melayani bagus bangett dikasih bubble rap banyak banget aku aja sampe tercenggang saking amannya dalam packingan rekomen
prod_0250_rev_03,"penasaran coba micellar g2g, karna capek belum nemu micellar water yg ga berbusa dan ga bikin perih di mata. Dan seneng bgt ternyata g2g memenuhi ekspektasi ku. 
Disini harga terjangkau, produk ori, pengemasan dan pengiriman juga standar",Apakah produk ini praktis untuk membersihkan wajah?,0,1,❤ BELIA ❤ GLAD2GLOW Cherry Blossom Betaine Micellar Water | 300 230 130ml Pembersih Wajah,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-GLAD2GLOW-Cherry-Blossom-Betaine-Micellar-Water-300-230-130ml-Pembersih-Wajah-i.48382819.26909755281?extraParams=%7B%22display_model_id%22%3A207770033821%2C%22model_selection_logic%22%3A2%7D,6,prod_0250,apakah produk ini praktis untuk membersihkan wajah,penasaran coba micellar g2g karna capek belum nemu micellar water yang tidak berbusa dan tidak bikin perih di mata dan seneng banget ternyata g2g memenuhi ekspektasi ku disini harga terjangkau produk original pengemasan dan pengiriman juga standar
prod_0250_rev_04,Pengemasan sangat aman. Buble wrap tebal. Udah ga keitung berapa kali repurchase kosmetik dan skincare di Belia ini. Toko yang sangat recommended. Baru pertama kali beli micellar water G2G. Semoga cocok,Apakah produk ini praktis untuk membersihkan wajah?,0,1,❤ BELIA ❤ GLAD2GLOW Cherry Blossom Betaine Micellar Water | 300 230 130ml Pembersih Wajah,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-GLAD2GLOW-Cherry-Blossom-Betaine-Micellar-Water-300-230-130ml-Pembersih-Wajah-i.48382819.26909755281?extraParams=%7B%22display_model_id%22%3A207770033821%2C%22model_selection_logic%22%3A2%7D,8,prod_0250,apakah produk ini praktis untuk membersihkan wajah,pengemasan sangat aman buble wrap tebal udah tidak keitung berapa kali repurchase kosmetik dan skincare di belia ini toko yang sangat recommended baru pertama kali beli micellar water g2g semoga cocok
prod_0250_rev_05,"Pertama kali pakai miceller water dari glad2glow.
Sekali oles dosa dosa di wajah terangkat semua. Mantap👍🏻
Semoga cocok.
Untuk pengiriman cepat, packing super rapi, dan aman.",Apakah produk ini praktis untuk membersihkan wajah?,0,1,❤ BELIA ❤ GLAD2GLOW Cherry Blossom Betaine Micellar Water | 300 230 130ml Pembersih Wajah,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-GLAD2GLOW-Cherry-Blossom-Betaine-Micellar-Water-300-230-130ml-Pembersih-Wajah-i.48382819.26909755281?extraParams=%7B%22display_model_id%22%3A207770033821%2C%22model_selection_logic%22%3A2%7D,3,prod_0250,apakah produk ini praktis untuk membersihkan wajah,pertama kali pakai miceller water dari glad2glow sekali oles dosa dosa di wajah terangkat semua mantap semoga cocok untuk pengiriman cepat packing super rapi dan aman
prod_0250_rev_06,"Untuk pengirimannya cepat, harganya terjangkau, produknya sesuai dengan deskripsi, produknya nyaman dipakai sehari-hari, packing aman dan smpai dengan selamat, terimakasih..",Apakah produk ini praktis untuk membersihkan wajah?,0,1,❤ BELIA ❤ GLAD2GLOW Cherry Blossom Betaine Micellar Water | 300 230 130ml Pembersih Wajah,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-GLAD2GLOW-Cherry-Blossom-Betaine-Micellar-Water-300-230-130ml-Pembersih-Wajah-i.48382819.26909755281?extraParams=%7B%22display_model_id%22%3A207770033821%2C%22model_selection_logic%22%3A2%7D,7,prod_0250,apakah produk ini praktis untuk membersihkan wajah,untuk pengirimannya cepat harganya terjangkau produknya sesuai dengan deskripsi produknya nyaman dipakai seharihari packing aman dan smpai dengan selamat terimakasih
prod_0250_rev_07,"Sesuai dengan pesanan, packing super aman, pengiriman cepat, udah langganan di toko ini seller amanah dan selalu di solatip biar ga ke buka tubenya",Apakah produk ini praktis untuk membersihkan wajah?,0,1,❤ BELIA ❤ GLAD2GLOW Cherry Blossom Betaine Micellar Water | 300 230 130ml Pembersih Wajah,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-GLAD2GLOW-Cherry-Blossom-Betaine-Micellar-Water-300-230-130ml-Pembersih-Wajah-i.48382819.26909755281?extraParams=%7B%22display_model_id%22%3A207770033821%2C%22model_selection_logic%22%3A2%7D,9,prod_0250,apakah produk ini praktis untuk membersihkan wajah,sesuai dengan pesanan packing super aman pengiriman cepat udah langganan di toko ini seller amanah dan selalu di solatip biar tidak ke buka tubenya
prod_0250_rev_08,"Udah ga diragukan lagi sih kalo belanja disini, mulai dari packing nya yang tapi, harga nya terjangkau dengan kualitas yang oke bangettt. Luvvv🥰❤️",Apakah produk ini praktis untuk membersihkan wajah?,0,1,❤ BELIA ❤ GLAD2GLOW Cherry Blossom Betaine Micellar Water | 300 230 130ml Pembersih Wajah,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-GLAD2GLOW-Cherry-Blossom-Betaine-Micellar-Water-300-230-130ml-Pembersih-Wajah-i.48382819.26909755281?extraParams=%7B%22display_model_id%22%3A207770033821%2C%22model_selection_logic%22%3A2%7D,10,prod_0250,apakah produk ini praktis untuk membersihkan wajah,udah tidak diragukan lagi sih kalau belanja disini mulai dari packing nya yang tapi harga nya terjangkau dengan kualitas yang oke bangettt luvvv
prod_0250_rev_09,"Mantep sii buat bersih in kotoran-kotoran di wajah auto terangkat,ga perih juga di mata sengaja beli yg kecil dulu soalnya baru nyoba, terimakasih",Apakah produk ini praktis untuk membersihkan wajah?,0,1,❤ BELIA ❤ GLAD2GLOW Cherry Blossom Betaine Micellar Water | 300 230 130ml Pembersih Wajah,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-GLAD2GLOW-Cherry-Blossom-Betaine-Micellar-Water-300-230-130ml-Pembersih-Wajah-i.48382819.26909755281?extraParams=%7B%22display_model_id%22%3A207770033821%2C%22model_selection_logic%22%3A2%7D,4,prod_0250,apakah produk ini praktis untuk membersihkan wajah,mantep si buat bersih in kotorankotoran di wajah auto terangkatga perih juga di mata sengaja beli yang kecil dulu soalnya baru nyoba terimakasih
prod_0250_rev_10,"bisa bgt buat menghapus makeup yg tebel, dipake harian buat bersihin muka habis berkegiatan juga oke bgt. expired juga aman masih 2028",Apakah produk ini praktis untuk membersihkan wajah?,1,1,❤ BELIA ❤ GLAD2GLOW Cherry Blossom Betaine Micellar Water | 300 230 130ml Pembersih Wajah,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-GLAD2GLOW-Cherry-Blossom-Betaine-Micellar-Water-300-230-130ml-Pembersih-Wajah-i.48382819.26909755281?extraParams=%7B%22display_model_id%22%3A207770033821%2C%22model_selection_logic%22%3A2%7D,2,prod_0250,apakah produk ini praktis untuk membersihkan wajah,bisa banget buat menghapus makeup yang tebel dipake harian buat bersihin muka habis berkegiatan juga oke banget expired juga aman masih 2028
